,Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
850,QC,Crops,5000,World,5510,Production,414,"Beans, green",1999,1999,tonnes,9549114.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
851,QC,Crops,5000,World,5510,Production,414,"Beans, green",2000,2000,tonnes,9836864.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
852,QC,Crops,5000,World,5510,Production,414,"Beans, green",2001,2001,tonnes,10919366.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
853,QC,Crops,5000,World,5510,Production,414,"Beans, green",2002,2002,tonnes,11665423.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
854,QC,Crops,5000,World,5510,Production,414,"Beans, green",2003,2003,tonnes,12847005.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
855,QC,Crops,5000,World,5510,Production,414,"Beans, green",2004,2004,tonnes,13752535.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
856,QC,Crops,5000,World,5510,Production,414,"Beans, green",2005,2005,tonnes,15441689.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
857,QC,Crops,5000,World,5510,Production,414,"Beans, green",2006,2006,tonnes,17215594.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
858,QC,Crops,5000,World,5510,Production,414,"Beans, green",2007,2007,tonnes,18017731.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
859,QC,Crops,5000,World,5510,Production,414,"Beans, green",2008,2008,tonnes,18954409.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
860,QC,Crops,5000,World,5510,Production,414,"Beans, green",2009,2009,tonnes,19141756.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
861,QC,Crops,5000,World,5510,Production,414,"Beans, green",2010,2010,tonnes,19781471.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
862,QC,Crops,5000,World,5510,Production,414,"Beans, green",2011,2011,tonnes,20146705.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
863,QC,Crops,5000,World,5510,Production,414,"Beans, green",2012,2012,tonnes,20874010.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
864,QC,Crops,5000,World,5510,Production,414,"Beans, green",2013,2013,tonnes,21362203.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
865,QC,Crops,5000,World,5510,Production,414,"Beans, green",2014,2014,tonnes,21705172.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
866,QC,Crops,5000,World,5510,Production,414,"Beans, green",2015,2015,tonnes,23183217.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
867,QC,Crops,5000,World,5510,Production,414,"Beans, green",2016,2016,tonnes,23595644.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
868,QC,Crops,5000,World,5510,Production,414,"Beans, green",2017,2017,tonnes,24214148.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
869,QC,Crops,5000,World,5510,Production,414,"Beans, green",2018,2018,tonnes,24752675.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
870,QC,Crops,5000,World,5510,Production,558,Berries nes,1961,1961,tonnes,305559.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
871,QC,Crops,5000,World,5510,Production,558,Berries nes,1962,1962,tonnes,298619.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
872,QC,Crops,5000,World,5510,Production,558,Berries nes,1963,1963,tonnes,309462.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
873,QC,Crops,5000,World,5510,Production,558,Berries nes,1964,1964,tonnes,323869.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
874,QC,Crops,5000,World,5510,Production,558,Berries nes,1965,1965,tonnes,329476.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
875,QC,Crops,5000,World,5510,Production,558,Berries nes,1966,1966,tonnes,292712.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
876,QC,Crops,5000,World,5510,Production,558,Berries nes,1967,1967,tonnes,296345.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
877,QC,Crops,5000,World,5510,Production,558,Berries nes,1968,1968,tonnes,306145.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
878,QC,Crops,5000,World,5510,Production,558,Berries nes,1969,1969,tonnes,300419.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
879,QC,Crops,5000,World,5510,Production,558,Berries nes,1970,1970,tonnes,305959.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
880,QC,Crops,5000,World,5510,Production,558,Berries nes,1971,1971,tonnes,307038.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
881,QC,Crops,5000,World,5510,Production,558,Berries nes,1972,1972,tonnes,308398.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
882,QC,Crops,5000,World,5510,Production,558,Berries nes,1973,1973,tonnes,296202.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
883,QC,Crops,5000,World,5510,Production,558,Berries nes,1974,1974,tonnes,312641.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
884,QC,Crops,5000,World,5510,Production,558,Berries nes,1975,1975,tonnes,314563.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
885,QC,Crops,5000,World,5510,Production,558,Berries nes,1976,1976,tonnes,325928.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
886,QC,Crops,5000,World,5510,Production,558,Berries nes,1977,1977,tonnes,304596.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
887,QC,Crops,5000,World,5510,Production,558,Berries nes,1978,1978,tonnes,340255.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
888,QC,Crops,5000,World,5510,Production,558,Berries nes,1979,1979,tonnes,347523.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
889,QC,Crops,5000,World,5510,Production,558,Berries nes,1980,1980,tonnes,367133.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
890,QC,Crops,5000,World,5510,Production,558,Berries nes,1981,1981,tonnes,366346.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
891,QC,Crops,5000,World,5510,Production,558,Berries nes,1982,1982,tonnes,374543.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
892,QC,Crops,5000,World,5510,Production,558,Berries nes,1983,1983,tonnes,382779.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
893,QC,Crops,5000,World,5510,Production,558,Berries nes,1984,1984,tonnes,383349.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
894,QC,Crops,5000,World,5510,Production,558,Berries nes,1985,1985,tonnes,355280.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
895,QC,Crops,5000,World,5510,Production,558,Berries nes,1986,1986,tonnes,349974.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
896,QC,Crops,5000,World,5510,Production,558,Berries nes,1987,1987,tonnes,359719.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
897,QC,Crops,5000,World,5510,Production,558,Berries nes,1988,1988,tonnes,353824.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
898,QC,Crops,5000,World,5510,Production,558,Berries nes,1989,1989,tonnes,375685.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
899,QC,Crops,5000,World,5510,Production,558,Berries nes,1990,1990,tonnes,423072.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
900,QC,Crops,5000,World,5510,Production,558,Berries nes,1991,1991,tonnes,463056.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
901,QC,Crops,5000,World,5510,Production,558,Berries nes,1992,1992,tonnes,514088.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
902,QC,Crops,5000,World,5510,Production,558,Berries nes,1993,1993,tonnes,509337.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
903,QC,Crops,5000,World,5510,Production,558,Berries nes,1994,1994,tonnes,519043.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
904,QC,Crops,5000,World,5510,Production,558,Berries nes,1995,1995,tonnes,519044.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
905,QC,Crops,5000,World,5510,Production,558,Berries nes,1996,1996,tonnes,500549.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
906,QC,Crops,5000,World,5510,Production,558,Berries nes,1997,1997,tonnes,494079.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
907,QC,Crops,5000,World,5510,Production,558,Berries nes,1998,1998,tonnes,486760.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
908,QC,Crops,5000,World,5510,Production,558,Berries nes,1999,1999,tonnes,493266.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
909,QC,Crops,5000,World,5510,Production,558,Berries nes,2000,2000,tonnes,527019.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
910,QC,Crops,5000,World,5510,Production,558,Berries nes,2001,2001,tonnes,550798.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
911,QC,Crops,5000,World,5510,Production,558,Berries nes,2002,2002,tonnes,554056.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
912,QC,Crops,5000,World,5510,Production,558,Berries nes,2003,2003,tonnes,650191.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
913,QC,Crops,5000,World,5510,Production,558,Berries nes,2004,2004,tonnes,639601.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
914,QC,Crops,5000,World,5510,Production,558,Berries nes,2005,2005,tonnes,689373.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
915,QC,Crops,5000,World,5510,Production,558,Berries nes,2006,2006,tonnes,689999.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
916,QC,Crops,5000,World,5510,Production,558,Berries nes,2007,2007,tonnes,728840.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
917,QC,Crops,5000,World,5510,Production,558,Berries nes,2008,2008,tonnes,811267.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
918,QC,Crops,5000,World,5510,Production,558,Berries nes,2009,2009,tonnes,796481.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
919,QC,Crops,5000,World,5510,Production,558,Berries nes,2010,2010,tonnes,751073.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
920,QC,Crops,5000,World,5510,Production,558,Berries nes,2011,2011,tonnes,823607.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
921,QC,Crops,5000,World,5510,Production,558,Berries nes,2012,2012,tonnes,836535.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
922,QC,Crops,5000,World,5510,Production,558,Berries nes,2013,2013,tonnes,827744.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
923,QC,Crops,5000,World,5510,Production,558,Berries nes,2014,2014,tonnes,839638.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
924,QC,Crops,5000,World,5510,Production,558,Berries nes,2015,2015,tonnes,816026.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
925,QC,Crops,5000,World,5510,Production,558,Berries nes,2016,2016,tonnes,954569.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
926,QC,Crops,5000,World,5510,Production,558,Berries nes,2017,2017,tonnes,963675.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
927,QC,Crops,5000,World,5510,Production,558,Berries nes,2018,2018,tonnes,1009912.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
928,QC,Crops,5000,World,5510,Production,552,Blueberries,1961,1961,tonnes,35091.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
929,QC,Crops,5000,World,5510,Production,552,Blueberries,1962,1962,tonnes,30048.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
930,QC,Crops,5000,World,5510,Production,552,Blueberries,1963,1963,tonnes,36251.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
931,QC,Crops,5000,World,5510,Production,552,Blueberries,1964,1964,tonnes,38370.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
932,QC,Crops,5000,World,5510,Production,552,Blueberries,1965,1965,tonnes,33416.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
933,QC,Crops,5000,World,5510,Production,552,Blueberries,1966,1966,tonnes,48367.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
934,QC,Crops,5000,World,5510,Production,552,Blueberries,1967,1967,tonnes,41404.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
